Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       2/46          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_backward_a2<false, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [107]
                0.00    0.00       7/46          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator-(int const&) const [89]
                0.00    0.00       9/46          std::vector<std::string, std::allocator<std::string> >::end() [83]
                0.00    0.00       9/46          std::vector<std::string, std::allocator<std::string> >::begin() [84]
                0.00    0.00      19/46          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator+(int const&) const [65]
[61]     0.0    0.00    0.00      46         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [61]
-----------------------------------------------
                0.00    0.00       1/32          void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [133]
                0.00    0.00       1/32          void std::sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [137]
                0.00    0.00       7/32          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [92]
                0.00    0.00       8/32          std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [87]
                0.00    0.00      15/32          void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, int>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, int) [130]
[62]     0.0    0.00    0.00      32         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::difference_type __gnu_cxx::operator-<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [62]
                0.00    0.00      64/264         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::base() const [33]
-----------------------------------------------
                0.00    0.00       1/27          std::vector<std::string, std::allocator<std::string> >::_M_erase_at_end(std::string*) [122]
                0.00    0.00       1/27          void std::vector<std::string, std::allocator<std::string> >::_M_range_initialize<std::_Rb_tree_const_iterator<std::string> >(std::_Rb_tree_const_iterator<std::string>, std::_Rb_tree_const_iterator<std::string>, std::forward_iterator_tag) [123]
                0.00    0.00       1/27          std::vector<std::string, std::allocator<std::string> >::~vector() [127]
                0.00    0.00      24/27          std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [87]
[63]     0.0    0.00    0.00      27         std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [63]
-----------------------------------------------
                0.00    0.00       9/25          __gnu_cxx::new_allocator<std::string>::allocate(unsigned int, void const*) [80]
                0.00    0.00      16/25          __gnu_cxx::__alloc_traits<std::allocator<std::string> >::max_size(std::allocator<std::string> const&) [66]
[64]     0.0    0.00    0.00      25         __gnu_cxx::new_allocator<std::string>::max_size() const [64]
-----------------------------------------------
                0.00    0.00       2/19          void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [133]
                0.00    0.00       3/19          void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [129]
                0.00    0.00      14/19          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [92]
[65]     0.0    0.00    0.00      19         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator+(int const&) const [65]
                0.00    0.00      19/46          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [61]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<std::string, std::allocator<std::string> >::max_size() const [68]
[66]     0.0    0.00    0.00      16         __gnu_cxx::__alloc_traits<std::allocator<std::string> >::max_size(std::allocator<std::string> const&) [66]
                0.00    0.00      16/25          __gnu_cxx::new_allocator<std::string>::max_size() const [64]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<std::string, std::allocator<std::string> >::max_size() const [68]
[67]     0.0    0.00    0.00      16         std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() const [67]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned int, char const*) const [86]
[68]     0.0    0.00    0.00      16         std::vector<std::string, std::allocator<std::string> >::max_size() const [68]
                0.00    0.00      16/16          std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() const [67]
                0.00    0.00      16/16          __gnu_cxx::__alloc_traits<std::allocator<std::string> >::max_size(std::allocator<std::string> const&) [66]
-----------------------------------------------
                0.00    0.00      16/16          std::string* std::uninitialized_copy<std::string*, std::string*>(std::string*, std::string*, std::string*) [70]
[69]     0.0    0.00    0.00      16         std::string* std::__uninitialized_copy<false>::__uninit_copy<std::string*, std::string*>(std::string*, std::string*, std::string*) [69]
                0.00    0.00     127/710         std::string* std::__addressof<std::string>(std::string&) [30]
                0.00    0.00     127/203         void std::_Construct<std::string, std::string>(std::string*, std::string const&) [41]
-----------------------------------------------
                0.00    0.00      16/16          std::string* std::__uninitialized_copy_a<std::string*, std::string*, std::string>(std::string*, std::string*, std::string*, std::allocator<std::string>&) [71]
[70]     0.0    0.00    0.00      16         std::string* std::uninitialized_copy<std::string*, std::string*>(std::string*, std::string*, std::string*) [70]
                0.00    0.00      16/16          std::string* std::__uninitialized_copy<false>::__uninit_copy<std::string*, std::string*>(std::string*, std::string*, std::string*) [69]
-----------------------------------------------
                0.00    0.00      16/16          std::string* std::__uninitialized_move_if_noexcept_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&) [72]
[71]     0.0    0.00    0.00      16         std::string* std::__uninitialized_copy_a<std::string*, std::string*, std::string>(std::string*, std::string*, std::string*, std::allocator<std::string>&) [71]
